1467823770,"Sadly though, I've never gotten to experience the post coitus cigarette before, and now I never will. ",0
1467823851,I had such a nice day. Too bad the rain comes in tomorrow at 5am ,0
1467824199,@Starrbby too bad I won't be around I lost my job and can't even pay my phone bill lmao aw shucks ,0
1467824664,Damm back to school tomorrow ,0
1467824967,"Mo jobs, no money.  how in the hell is min wage here 4 f'n clams an hour?",0
1467825003,@katortiz  Not forever... See you soon!,0
1467825084,"@Lt_Algonquin agreed, I saw the failwhale allllll day today. ",0
1467825411,@jdarter Oh! Haha... dude I dont really look at em unless someone says HEY I ADDED YOU. Sorry  I'm so terrible at that. I need a pop up!,0
1467825642,@ninjen I'm sure you're right...    I need to start working out with you and the Nikster... Or Jared at least!,0
1467825863,i really hate how people diss my bands!  Trace is clearly NOT ugly!,0
1467825883,"Gym attire today was: Puma singlet, Adidas shorts.......and black business socks and leather shoes  Lucky did not run into any cute girls.",0
1467826052,Why won't you show my location?!   http://twitpic.com/2y2es,0
1467833672,No picnic  my phone smells like citrus.,0
1467833690,"@ashleyac My donkey is sensitive about such comments. Nevertheless, he'd (and me'd) be glad to see your mug asap. Charger is still awol. ",0
1467833736,No new csi tonight.  FML,0
1467833799,i think my arms are sore from tennis ,0
1467834001,wonders why someone that u like so much can make you so unhappy in a split seccond . depressed . ,0
1467834053,sleep soon... i just hate saying bye and see you tomorrow for the night. ,0
1467834227,"@statravelAU just got ur newsletter, those fares really are unbelievable, shame I already booked and paid for mine ",0
1467834239,missin' the boo ,0
1467834265,@markhardy1974 Me too  #itm,0
1467834284,Damn... I don't have any chalk! MY CHALKBOARD IS USELESS ,0
1467834400,"had a blast at the Getty Villa, but hates that she's had a sore throat all day. It's just getting worse too ",0
1467834817,@msdrama hey missed ya at the meeting  sup mama,0
1467835085,"My tummy hurts.  I wonder if the hypnosis has anything to do with it? If so, it's working, I get it, STOP SMOKING!!!",0
1467835198,why is it always the fat ones?! ,0
1467835305,"@januarycrimson Sorry, babe!!  My fam annoys me too. Thankfully, they're asleep right now. Muahaha. *evil laugh*",0
1467835345,@Hollywoodheat I should have paid more attention when we covered photoshop in my webpage design class in undergrad ,0
1467835577,wednesday my b-day! don't know what 2 do!! ,0
1467835880,Poor cameron (the hills) ,0
1467836024,"pray for me please, the ex is threatening to start sh** at my/our babies 1st Birthday party. what a jerk. and I still have a headache ",0
1467836111,"@makeherfamous hmm  , do u really enjoy being with him ? if the problems are too constants u should think things more , find someone ulike",0
1467836448,Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435,0
1467836500,"so rylee,grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL.....",0
1467836576,"hey, I actually won one of my bracket pools! Too bad it wasn't the one for money ",0
1467836583,"@stark YOU don't follow me, either  and i work for you!",0
1467836859,A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good.,0
1467836873, Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji,0
1467837189,"@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... ",0
1467837384,Behind on my classes for work ,0
1467837470,watching &quot;House&quot; ,0
1467837579,@kpreyes Remember my bum leg? Strikes back this time its serious ,0
1467837602,"@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls ",0
1467837762,Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014,0
1467837819,would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?,0
1467837888,@Henkuyinepu it's overrated ,0
1467838188,@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times ,0
1467838189,laying in bed with no voice.. ,0
1467838362,I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy,0
1467838419,@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.,0
1467838433,"@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. ",0
1467838630,@salancaster  hope your ok.,0
1467839007,@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love,0
1467839405,@HibaNick yeah aw but i know i wudnt stand a chance ,0
1467839450,ugh. cant sleep. its 1:30am. ,0
1467839477,Hanging in Crooners. Wanna sing. Can't. Sucks. ,0
1467839586,@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!! ,0
1467839737,Is pissed off that there's no ASBA's for a radio station. ,0
1467839816,wednesday my b-day n don't know what 2 do!  ,0
1467840016,I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. ,0
1467840386,I am in pain. My back and sides hurt. Not to mention crying is made of fail. ,0
1467840552,"Late night snack, glass of OJ b/c I'm &quot;down with the sickness&quot;, then back to sleep...ugh I hate getting sick... ",0
1467840629,@allyheman but.. but.. but.. I'm not a big fan on camilla belle ,0
1467841189,"@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine ",0
1467841204,This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done ,0
1467841832,I'm so cold ,0
1467841885,@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow ,0
1467841897,@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff,0
1467841969,Hoping the tummy rumbles go away soon ,0
1467842107,"@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. ",0
1467842299,almost bedtime ,0
1467842377,I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart,0
1467842448,Agh...snow!!! ,0
1467842568,i miss kenny powers ,0
1467842607,"@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget ",0
1467842832,"...and, India missed out its 100th Test victory n 10th consecutive win without a loss. ",0
1467842837,@JonathanRKnight I guess that's a no then. ,0
1467843075,sadly is going to bed. ,0
1467843215,@ozesteph1992 Shame to hear this Stephan ,0
1467843470,@mrsaintnick hey! i'm leavin in the morning... ,0
1467843568,"Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left ",0
1467843624,laid around too much today... now my head hurts ,0
1467843647,@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.,0
1467843734,my nokia 1110 died..  ,0
1467843740,My mom might have breast cancer won't find out anything for. Like a week I'm so worried! ,0
1467844097,Going to sleep. Hoping tomorrow is a better day. ,0
1467844140,@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too,0
1467844157,@onemoreproject that is lame ,0
1467844505,I don't understand... I really don't ,0
1467844540,HEROES just isn't doing it for me this season... ,0
1467844907,Living not downtown sure isn't much fun.  ,0
1467845095,@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!,0
1467845157,Man Work is Hard ,0
1467852031,"getting sick  time for some hot tea, studying, and then sleeeep",0
1467852067,Getting eyebrows waxed. More pain ,0
1467852789,No phantasy star yesterday  going to work...,0
1467853135,Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well ,0
1467853356,Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too ,0
1467853431,is alone downstairs...working ,0
1467853479,I feel bad for doing it ,0
1467854062,"@RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him. ",0
1467854345,@pinkserendipity yes sprint has 4g only in baltimore and chicago so far ,0
1467854706,I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. ,0
1467854917,Thanks for bursting my bubble ,0
1467855673,Going to school soon... can't find anything to wear!! gosh it's so hard ,0
1467855812,@marieclr I was serious  LOL,0
1467855981,@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history,0
1467856044,Crazy wind today = no birding  http://ff.im/1XTTi,0
1467856352,currently at work.. ,0
1467856426,Grrr.. my ipods acting weird too! Jai ho and thinking of you aren't playing the full songs.. ughh. ,0
1467856497,@penndbad send me the DVD cos I have missed out on heaps  NOT happy about that!,0
1467856632,i don't see the big deal with this website ,0
1467856821,@machineplay I'm so sorry you're having to go through this. Again.  #therapyfail,0
1467856919,@ColinDeMar Far too out of the way for rail.  any other tips?,0
1467857221,I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching.,0
1467857297,"Today I realized I am too good at hiding things, even I can't find it ",0
1467857378,"Staying at a friends house...house sitting, neighbors are SO loud-having a party ",0
1467857511,@dannyvegasbaby danny im upset that i wasnt here to watch the live chat  i was in a car. for 3 hours on a trip im soooo upset!!,0
1467857722,Check out my mug  http://www.erika-obscura.blogspot.com,0
1467857975,Borders closed at 10 ,0
1467858363,Downloading NIN's new album &quot;the slip&quot; - when the hell did this come out? I'm so behind the times these days ,0
1467858627,Just woke up an already have written some e-mail... I've to go early at University today as I have to teach at 8:30 AM! ,0
1467858869,is watching the hill . . .and its making me sad ,0
1467859025,So many channels.... yet so so boring... lazy day again  may have to find a hobby,0
1467859066,@supersport I miss my buddy  ill be in NY on the 25th,0
1467859408,@robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people,0
1467859436,Opps.. As I said.. I still got one day remain and now problem come ,0
1467859558,"I activated my Selfcontrol block early, meaning I can't check out the new QC.  Regularizing my internal clock is might be difficult. #fb",0
1467859666,@HillyDoP  oH NO,0
1467859820,spencer is not a good guy. ,0
1467859922,"@goodlaura What about Reese dying on #TTSC? And season finale next week.  #24 boring, Madame President is a crazy woman.",0
1467860144,"@JonathanRKnight I hate the limited letters,too.Hope you and the guys are fine?I pray for my dog,sheï¿½s not well ",0
1467860268,didn't get shit done today ~ i'm so screwed ,0
1467860895,wanttss to go out ,0
1467860904,Is not going to sleep tonite. ,0
1467861095,too worried and tired to post tonight ,0
1467861413,couldn't get shit done today ~ i'm so screwed ,0
1467861522,"Job Interview in Cardiff today, wish me luck! Got about 3 hours sleep ",0
1467861571,"@stustone Your show is whack. Way worse than whack, it's wiggety-whack.    :*(:*(:*(",0
1467862213,@DjAlizay I really don't think people choose to be that way. But I think he chose not to accept my family's help   He might be dead by now,0
1467862313,"@eloquentembrace You're going to kill me, but I've not seen DS9. I've been waiting till I can do it in one solid week sitting. ",0
1467862355,@cheechbud i think ur right!! hahaha!! 4.5 hrs now!! ,0
1467862411,i hate to see the spartans so sad ,0
1467862710,My mind and body are severely protesting this &quot;getting up&quot;  thing. Had nightmares to boot ,0
1467862806,"@MySteezRadio I'm goin' to follow u, since u didn't  LOL  GO ANGELS!",0
1467863072,@mandayyy ,0
1467863415,@twista202 I think I want to read some books but the library doesn't have them ,0
1467863507,My nap was interrupted so many times today  Going out for Japanese with the 'rents again...,0
1467863508,Kind of longs for the bus that shows up at the end of Ghost World right now. Ugh. ,0
1467863633,@GuruMN but this is canada  canada is weird. we're supposed to get snow through wednesday. ugh.,0
1467863684,Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie ,0
1467863716,sad that the 'feet' of my macbook just fell off ,0
1467864250,I'm gonna get up late tomorrow and it's 132am here. I gonna get tipsy by my lonesome. That's...that's just sad ,0
1467870864,"I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  ",0
1467870866,"Has now gotten somebody to read his tweets, but cant get them to make an account. ",0
1467871007,@infinitydefines  omgawd i couldnt handle my cat being in heat all the time D: D:,0
1467871040,@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me ,0
1467871223,@David_Henrie *thats people mag haha i couldnt fit it all in.. i dont think those pictures ever made it in the magazine tho!  haha,0
1467871226,@breadandbadger Congrats!!  i totally forgot to submit photos ,0
1467871545,"@PaulaAbdul awww, Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxx",0
1467871552,@imaginarypeach now your leaving me  .... -gets sad-,0
1467871661,"I miss you twitter. My phone broke, now I'm using a stupid Nokia phone. Ughhh, I miss my advance phone. ",0
1467871754,SHOOTING OUTSIDE MY HOUSE :O NOT KIDDING! So SCARED ,0
1467871844,Tuesdayï¿½ll start with reflection ï¿½n then a lecture in Stress reducing techniques. That sure might become very useful for us accompaniers ,0
1467871917,What tragedy and disaster in the news this week ,0
1467871956,yes yes still trying to find a picture that will upload correclty.. ,0
1467872136,Why oh why was the Red Sox game rained out? I was so looking forward to opening day ,0
1467872175,I still can't find my keys. ,0
1467872181,@charlietm I know right. I dunno what is going on with twitter. ,0
1467872218,might be getting a sore throat again ,0
1467872247,@labelsnotlove   my home town. My mammy called all depressd.  Pls explain y a parent let their 8yr old child walk alone? Hello? Its 2009!,0
1467872309,@ircmaxell - I think I need to find better anti-depressants.  I think this Paxil/Wellbutrin combo is losing its efficacy.  ,0
1467872355,@MyConnecticut Restaurant called WoodNTap has competitive eating tourney round tourney time. We place 2nd ,0
1467872594,is in the bathroom... wake up lakin. ,0
1467872638,@CaitlinOConnor i want tacos and margarhitas  telll gay i say hello&lt;3,0
1467872759,"im lonely  keep me company! 22 female, california",0
1467872940,bad day at the betfair office ,0
1467873004,I miss him.  Can't wait to celebrate the Tar Heel win this weekend though!!,0
1467873227,I'm really cold. I don't want to go to sleep yet but there's nothing to do ,0
1467873256,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! ,0
1467873467,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken,0
1467873592,@miss_om Aww  I know I felt like that yesterday at work ,0
1467873828,@SarahReedSC treaty isn't defined ,0
1467873980,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;,0
1467874103,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx,0
1467874479,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts,0
1467874569,@mandayyy   ,0
1467874916,New video card is DOA. ,0
1467875163,"feeling lost, naked and confused (JK, sort of).....no iphone for me. ",0
1467875208,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work ",0
1467875930,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;,0
1467876016,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah,0
1467876133,has lost his ring. It's no-where to be seen ,0
1467876652,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY.",0
1467876711,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick ,0
1467876944,Is fucked to go back to IC ,0
1467877496,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. ,0
1467877833,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can,0
1467877865,@kissability Me too I is poor ,0
1467878057,help me forget 8th april &amp; 13th july! ,0
1467878557,"dierks bentley is comin' to columbus, OH!! i wanna go so bad ",0
1467878633,i have to take my sidekick back. ,0
1467878929,@chriscantore congrats! I'm totally jealous! only wish my XM was working ,0
1467878971,gr8t my face is very itchy ,0
1467878983,poor socks  luvvvvv the golden retriever!! I want one sighhhh,0
1467879203,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible ,0
1467879314,Aaaaand the nausea is back. ,0
1467879328,@DonnieWahlberg ooh Iï¿½m excited and not even going 2 be there  long love YOUTUBE!,0
1467879480,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..,0
1467879984,@mathewsmichael  i agree... the jobros dont update theres very often ,0
1467880085,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link ,0
1467880431,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  ),0
1467880442,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!",0
1467880463,@bostongarden I miss bentley ,0
1467880692,seriously needs to finish these job applications ,0
1467881131,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids",0
1467881373,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. ,0
1467881376,@huntermoore I don't want him to ever punch me.  ,0
1467881457,sooo sick of the snow  ughh,0
1467881474,@ITS_NEMESIS ------- ,0
1467881686,@LoveMeagan it doesn't work your fan is upset ,0
1467881809,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. ,0
1467881897,@zaydia but i cant figure out how to get there / back / pay for a hotel etc ,0
1467881920,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN ",0
1467882140,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.,0
1467882491,@ThaStevieG but what I really want is my old bass back ,0
1467882592,Mad tired today... Callin it in early tonight  nighty night twittas,0
1467882902,"@LevenRambin: Take it easy, and be good to you. ",0
1467888679,I'm afraid I had bad code. ,0
1467888732,Think I'm going to bed. Goodniight. I hate this ,0
1467888953,"@riancurtis  i'm here, friend, and i love you.",0
1467889231,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??,0
1467889251,@aaronrva is in the bathroom and i have to pee!    ,0
1467889334,@ashleyskyy but I wanted a margarita too! ,0
1467889574,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!,0
1467889791,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good ,0
1467889988,"has 0g of milky bar left, and around 200ml of coke ",0
1467890079,@jokerrrr It stillllll hasn't arrived ,0
1467890212,"Mraow, I feel like dancing, but first art school wants to rape me some more. ",0
1467890222,@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time ,0
1467890723,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back ,0
1467891826,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.,0
1467891880,"Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/",0
1467892075,"@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!",0
1467892419,Just watched tropic thunder. Dreading tomorrow ,0
1467892515,@qweendassah no...he's still miss'n... ,0
1467892667,ChiefDelphi is down ,0
1467892720,"http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)",0
1467892760,playing game at home! my new boss didn't call me yet... ,0
1467892889,Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t,0
1467892945,Poor Joshy is sick???   those damn tejanos!,0
1467893163,My thoughts are with Sandra Cantu's family at this difficult and sad time ,0
1467893258,"@FranzGlaus I know, just wanted to let everybody know what was happening  ",0
1467893275,Michigan who?  I don't know them.                   *sigh*   Shameful!,0
1467893504,i have to fill two hours ,0
1467893730,"@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday ",0
1467894593,@JonathanRKnight Oh! Did I mention it? &quot;Gooooood Moooorniiiiiiing&quot;  from Germany! Im back in my cage....or better...my office ,0
1467894600,throat is closing up and i had some string cheese. not a good idea ,0
1467894746,"Aww, Sandra Cantu is found dead in a suitcase  Missing children stories never seem to go good. Poor family.",0
1467894749,wishing i was home underneath my covers ,0
1467894750,walking home from school drains all my energy ,0
1467894786,"@ridley1013 I agree. The shapeshifting is a copout. I was so excited for Angela's ep, I thought it was this week.  Noah was awesome tho!",0
1467894841,@SaveTheStrib Dang! I would have done this if I knew it was there earlier.  Any other outings planned?,0
1467894898,I wish I was better at writing. It's taking me so long to write this paper. ,0
1467895048,..and of course... I have access to my Halo 3 Mythic Map Pack re-download.. but bad news.. not the Legendary Map Pack... ugh.. 600MS... ,0
1467895109,"@vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project.",0
1467895424,@thecoolestout Ha the sun's already gone ,0
1467895478,day 2. a lot harder than day 1. let's see how day 3 goes tomorrow. ,0
1467895481,My man crush Jake Peavy let me down  #gayforpeavy,0
1467895712,"@trishzw megafast trip, you have time during day tom/weds? Or, you going out tonight? Want to see you bad. Tried to warn you, tech fail ",0
1467896211,michigan state you make me sad ,0
1467896253,omg. my mouth is in so much pain  i just wanna sleep untill its time to take my braces off.,0
1467896463,getting annoyed easily today  &gt;&gt;&gt; biofuel proposal: getting annoyed easily today  &gt;&gt;&gt; biof.. http://tinyurl.com/ceprvs,0
1467896777,@MizzChievouz Hey girl. The site is back.  Girlyvue is back and they have even more videos. ,0
1467896778,@a5hleyf i'm spending time with my grandma early tomorrow and i can't leave skittles by herself. ,0
1467896898,just got home from watching Michigan State get tromped!   ,0
1467896911,"Oh jew-bus! Two years worth of classes' work is ALOT to organize &gt;_&lt; i'm not finishing tonight, it's not possible...my bones ache ",0
1467896996,"@griffmiester no exchanging for me, my laptop hasn't arrived ",0
1467897316,@hyperbets i hope this doesn't last too long.  i feel miserable!,0
1467897981,@rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...,0
1467898061,@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down ,0
1467898076,@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!,0
1467898078,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah ",0
1467898511,@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week ,0
1467898676,"@otakusecret my reaction too  whoa, didn't see that coming",0
1467899025,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! ",0
1467899451,"@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry ",0
1467899605,@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. ,0
1467899707,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it ,0
1467899753,New Testament Test at 9:30 am   ,0
1467900033,@ScoutBuck tons no hay Troll? ahhhh ,0
1467900037,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! ,0
1467900244,"http://twitpic.com/2y2yi - I love you, Buck. ",0
1467900431,last one!!! but still not done!!! ,0
1467900545,homework.... ,0
1467900898,I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby ,0
1467901135,Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots ,0
1467901188,@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?,0
1467901250,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and ",0
